key,nubKey,nameKey,taxonID,sourceTaxonKey,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,datasetKey,constituentKey,parentKey,parent,scientificName,canonicalName,vernacularName,authorship,nameType,rank,origin,taxonomicStatus,nomenclaturalStatus,remarks,numDescendants,lastCrawled,lastInterpreted,issues,class,group,basionymKey,basionym,publishedIn
3197158,3197158.0,17144473,gbif:3197158,102316786.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum filifolium,4,98,7073593.0,1182,7733,3196548,3197158.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,9ca92552-f23a-41a8-a140-01abaa31c931,3196548,Sargassum,Sargassum filifolium C.Ag.,Sargassum filifolium,,C.Ag.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.496+00:00,[],Phaeophyceae,Sargassum spp.,,,
3197095,3197095.0,17144417,gbif:3197095,117173674.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum filipendula,4,98,7073593.0,1182,7733,3196548,3197095.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,aacd816d-662c-49d2-ad1a-97e66e2a2908,3196548,Sargassum,Sargassum filipendula C.Agardh,Sargassum filipendula,,C.Agardh,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,4,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.785+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196966,3196966.0,17144477,gbif:3196966,102316788.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum fissifolium,4,98,7073593.0,1182,7733,3196548,3196966.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,9ca92552-f23a-41a8-a140-01abaa31c931,3196548,Sargassum,Sargassum fissifolium (Mertens) C.Ag.,Sargassum fissifolium,,(Mertens) C.Ag.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.874+00:00,['ORIGINAL_NAME_DERIVED'],Phaeophyceae,Sargassum spp.,8153465.0,"Fucus fissifolius Mertens, 1819",
3196682,3196682.0,17144516,gbif:3196682,102316789.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum flavicans,4,98,7073593.0,1182,7733,3196548,3196682.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,9ca92552-f23a-41a8-a140-01abaa31c931,3196548,Sargassum,Sargassum flavicans (Mertens) C.Ag.,Sargassum flavicans,,(Mertens) C.Ag.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,2,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.461+00:00,['ORIGINAL_NAME_DERIVED'],Phaeophyceae,Sargassum spp.,3196684.0,"Fucus flavicans Mertens, 1819",
3197221,3197221.0,41217326,gbif:3197221,180296489.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum flavifolium,4,98,7073593.0,1182,7733,3196548,3197221.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,dbaa27eb-29e7-4cbb-8eab-3f689cfce116,3196548,Sargassum,"Sargassum flavifolium Kützing, 1849",Sargassum flavifolium,,"Kützing, 1849",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.866+00:00,[],Phaeophyceae,Sargassum spp.,,,
3197245,3197245.0,12924385,gbif:3197245,102316792.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum fluitans,4,98,7073593.0,1182,7733,3196548,3197245.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,9ca92552-f23a-41a8-a140-01abaa31c931,3196548,Sargassum,Sargassum fluitans (Børgesen) Børgesen,Sargassum fluitans,Sargassum Seaweed,(Børgesen) Børgesen,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.525+00:00,['ORIGINAL_NAME_DERIVED'],Phaeophyceae,Sargassum spp.,3197247.0,"Sargassum hystrix var. fluitans Børgesen, 1914",
3196646,3196646.0,10068755,gbif:3196646,131954131.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum fulvellum,4,98,7073593.0,1182,7733,3196548,3196646.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1ec61203-14fa-4fbd-8ee5-a4a80257b45a,3196548,Sargassum,"Sargassum fulvellum (Turner) C.Agardh, 1820",Sargassum fulvellum,,"(Turner) C.Agardh, 1820",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.164+00:00,['ORIGINAL_NAME_DERIVED'],Phaeophyceae,Sargassum spp.,3196652.0,Fucus fulvellus Turner,
3197176,3197176.0,10068760,gbif:3197176,117173642.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum furcatum,4,98,7073593.0,1182,7733,3196548,3197176.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,aacd816d-662c-49d2-ad1a-97e66e2a2908,3196548,Sargassum,Sargassum furcatum Kütz.,Sargassum furcatum,,Kütz.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,3,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.705+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196917,3196917.0,10068808,gbif:3196917,170321427.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum fusiforme,4,98,7073593.0,1182,7733,3196548,3196917.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1ec61203-14fa-4fbd-8ee5-a4a80257b45a,3196548,Sargassum,"Sargassum fusiforme (Harvey) Setchell, 1931",Sargassum fusiforme,,"(Harvey) Setchell, 1931",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.187+00:00,['ORIGINAL_NAME_DERIVED'],Phaeophyceae,Sargassum spp.,3196920.0,"Cystophyllum fusiforme Harvey, 1860",
10717071,10717071.0,38464394,gbif:10717071,176727279.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum galapagense,4,98,7073593.0,1182,7733,3196548,10717071.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,19491596-35ae-4a91-9a98-85cf505f1bd3,3196548,Sargassum,Sargassum galapagense Grunow ex Piccone,Sargassum galapagense,Galapagos Sargassum,Grunow ex Piccone,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.656+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196759,3196759.0,10068850,gbif:3196759,131954133.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum glaucescens,4,98,7073593.0,1182,7733,3196548,3196759.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1ec61203-14fa-4fbd-8ee5-a4a80257b45a,3196548,Sargassum,"Sargassum glaucescens J.Agardh, 1848",Sargassum glaucescens,,"J.Agardh, 1848",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.150+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196932,3196932.0,12904988,gbif:3196932,168024398.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum hemiphyllum,4,98,7073593.0,1182,7733,3196548,3196932.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,a6c6cead-b5ce-4a4e-8cf5-1542ba708dec,3196548,Sargassum,Sargassum hemiphyllum (Turner) C.Agardh,Sargassum hemiphyllum,,(Turner) C.Agardh,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,2,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.840+00:00,['ORIGINAL_NAME_DERIVED'],Phaeophyceae,Sargassum spp.,3196937.0,Fucus hemiphyllus Turner,
3197021,3197021.0,10069013,gbif:3197021,194001876.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum henslowianum,4,98,7073593.0,1182,7733,3196548,3197021.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6,3196548,Sargassum,"Sargassum henslowianum C.Agardh, 1848",Sargassum henslowianum,,"C.Agardh, 1848",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.399+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196570,3196570.0,10069106,gbif:3196570,131954153.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum horneri,4,98,7073593.0,1182,7733,3196548,3196570.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1ec61203-14fa-4fbd-8ee5-a4a80257b45a,3196548,Sargassum,"Sargassum horneri (Turner) C.Agardh, 1820",Sargassum horneri,Devil weed,"(Turner) C.Agardh, 1820",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.255+00:00,['ORIGINAL_NAME_DERIVED'],Phaeophyceae,Sargassum spp.,3196572.0,"Fucus horneri Turner, 1808",
3196929,3196929.0,34588306,gbif:3196929,168024396.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum hornschuchii,4,98,7073593.0,1182,7733,3196548,3196929.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,a6c6cead-b5ce-4a4e-8cf5-1542ba708dec,3196548,Sargassum,Sargassum hornschuchii C.Agardh,Sargassum hornschuchii,,C.Agardh,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.858+00:00,[],Phaeophyceae,Sargassum spp.,,,
7677688,7677688.0,10069146,gbif:7677688,161325885.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum howeanum,4,98,7073593.0,1182,7733,3196548,7677688.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6,3196548,Sargassum,"Sargassum howeanum A.H.S.Lucas, 1935",Sargassum howeanum,,"A.H.S.Lucas, 1935",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.285+00:00,[],Phaeophyceae,Sargassum spp.,,,
3197018,3197018.0,12670179,gbif:3197018,117173630.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum hystrix,4,98,7073593.0,1182,7733,3196548,3197018.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,aacd816d-662c-49d2-ad1a-97e66e2a2908,3196548,Sargassum,Sargassum hystrix J.Agardh,Sargassum hystrix,,J.Agardh,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,2,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.728+00:00,[],Phaeophyceae,Sargassum spp.,,,
3197248,3197248.0,25171129,gbif:3197248,158312004.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum ilicifolium,4,98,7073593.0,1182,7733,3196548,3197248.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,763a8aa3-65de-443e-bd20-bbe958a1ef74,3196548,Sargassum,Sargassum ilicifolium (Turner) C.Agardh,Sargassum ilicifolium,,(Turner) C.Agardh,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,4,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.627+00:00,['ORIGINAL_NAME_DERIVED'],Phaeophyceae,Sargassum spp.,3197258.0,"Fucus ilicifolius Turner, 1807",
3196973,3196973.0,88672600,gbif:3196973,201579117.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum incisifolium,4,98,7073593.0,1182,7733,3196548,3196973.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,a6c6cead-b5ce-4a4e-8cf5-1542ba708dec,3196548,Sargassum,"Sargassum incisifolium (Turner) C.Agardh, 1820",Sargassum incisifolium,,"(Turner) C.Agardh, 1820",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.853+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196901,3196901.0,12901970,gbif:3196901,158312001.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum johnsonii,4,98,7073593.0,1182,7733,3196548,3196901.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,763a8aa3-65de-443e-bd20-bbe958a1ef74,3196548,Sargassum,Sargassum johnsonii V.J.Chapm.,Sargassum johnsonii,,V.J.Chapm.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.626+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196981,3196981.0,10069402,gbif:3196981,131954144.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum kasyotense,4,98,7073593.0,1182,7733,3196548,3196981.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1ec61203-14fa-4fbd-8ee5-a4a80257b45a,3196548,Sargassum,"Sargassum kasyotense Yamada, 1944",Sargassum kasyotense,,"Yamada, 1944",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.185+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196993,3196993.0,12905075,gbif:3196993,168024395.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum latifolium,4,98,7073593.0,1182,7733,3196548,3196993.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,a6c6cead-b5ce-4a4e-8cf5-1542ba708dec,3196548,Sargassum,Sargassum latifolium (Turner) C.Agardh,Sargassum latifolium,,(Turner) C.Agardh,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.861+00:00,[],Phaeophyceae,Sargassum spp.,,,
3197230,3197230.0,10069507,gbif:3197230,117173773.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum lendigerum,4,98,7073593.0,1182,7733,3196548,3197230.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,aacd816d-662c-49d2-ad1a-97e66e2a2908,3196548,Sargassum,Sargassum lendigerum (L.) C.Agardh,Sargassum lendigerum,,(L.) C.Agardh,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.772+00:00,[],Phaeophyceae,Sargassum spp.,,,
3197299,3197299.0,10069532,gbif:3197299,117173770.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum liebmannii,4,98,7073593.0,1182,7733,3196548,3197299.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,aacd816d-662c-49d2-ad1a-97e66e2a2908,3196548,Sargassum,Sargassum liebmannii J.Agardh,Sargassum liebmannii,,J.Agardh,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.682+00:00,[],Phaeophyceae,Sargassum spp.,,,
3197010,3197010.0,10069539,gbif:3197010,161325861.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum linearifolium,4,98,7073593.0,1182,7733,3196548,3197010.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6,3196548,Sargassum,"Sargassum linearifolium (Turner) C.Agardh, 1820",Sargassum linearifolium,,"(Turner) C.Agardh, 1820",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.371+00:00,['ORIGINAL_NAME_DERIVED'],Phaeophyceae,Sargassum spp.,3197012.0,"Fucus linearifolius Turner, 1808",
3197209,3197209.0,17144594,gbif:3197209,102316798.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum lophocarpum,4,98,7073593.0,1182,7733,3196548,3197209.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,9ca92552-f23a-41a8-a140-01abaa31c931,3196548,Sargassum,Sargassum lophocarpum J.Ag.,Sargassum lophocarpum,,J.Ag.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.451+00:00,[],Phaeophyceae,Sargassum spp.,,,
3197321,3197321.0,130278770,gbif:3197321,210892699.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum microcystum,4,98,7073593.0,1182,7733,3196548,3197321.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1eefe3ce-8f87-4d15-978b-93b6bf899916,3196548,Sargassum,"Sargassum microcystum J.Agardh.A.Habit, 1848",Sargassum microcystum,,"J.Agardh.A.Habit, 1848",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.093+00:00,[],Phaeophyceae,Sargassum spp.,,,"Agardh, J. G. (1848) Species genera et ordines algarum. Seu descriptiones succinctae specierum, generum et ordinum, quibus algarum regnum cnstituitur. Volumen Primum. Algas fucoideas complectense. C. W. K. Gleerup, Lund, 363 pp."
3197065,3197065.0,15417341,gbif:3197065,131954147.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum microphyllum,4,98,7073593.0,1182,7733,3196548,3197065.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1ec61203-14fa-4fbd-8ee5-a4a80257b45a,3196548,Sargassum,Sargassum microphyllum Agardh,Sargassum microphyllum,,Agardh,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.232+00:00,[],Phaeophyceae,Sargassum spp.,,,
3197314,3197314.0,10069641,gbif:3197314,160001730.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum muticum,4,98,7073593.0,1182,7733,3196548,3197314.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,de8934f4-a136-481c-a87a-b0b202b80a31,3196548,Sargassum,Sargassum muticum (Yendo) Fensholt,Sargassum muticum,Jap weed,(Yendo) Fensholt,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.665+00:00,['ORIGINAL_NAME_DERIVED'],Phaeophyceae,Sargassum spp.,7363749.0,Sargassum muticum Yendo,
3196792,3196792.0,17144363,gbif:3196792,102316800.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum myriocystum,4,98,7073593.0,1182,7733,3196548,3196792.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,9ca92552-f23a-41a8-a140-01abaa31c931,3196548,Sargassum,Sargassum myriocystum J.Ag.,Sargassum myriocystum,,J.Ag.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,2,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.576+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196812,3196812.0,10069667,gbif:3196812,117173751.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum natans,4,98,7073593.0,1182,7733,3196548,3196812.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,aacd816d-662c-49d2-ad1a-97e66e2a2908,3196548,Sargassum,Sargassum natans (L.) Gaillon,Sargassum natans,Sargasso Weed,(L.) Gaillon,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.775+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196774,3196774.0,10069682,gbif:3196774,161325849.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum novae-hollandiae,4,98,7073593.0,1182,7733,3196548,3196774.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6,3196548,Sargassum,"Sargassum novae-hollandiae P.C.Silva, 1996",Sargassum novae-hollandiae,,"P.C.Silva, 1996",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.376+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196661,3196661.0,10069690,gbif:3196661,161325848.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum obovatum,4,98,7073593.0,1182,7733,3196548,3196661.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6,3196548,Sargassum,"Sargassum obovatum Harvey, 1834",Sargassum obovatum,,"Harvey, 1834",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.397+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196633,3196633.0,10069699,gbif:3196633,102316804.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum obtusifolium,4,98,7073593.0,1182,7733,3196548,3196633.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,9ca92552-f23a-41a8-a140-01abaa31c931,3196548,Sargassum,"Sargassum obtusifolium J.Agardh, 1848",Sargassum obtusifolium,,"J.Agardh, 1848",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.529+00:00,[],Phaeophyceae,Sargassum spp.,,,
3197328,3197328.0,10069716,gbif:3197328,102316805.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum oligocystum,4,98,7073593.0,1182,7733,3196548,3197328.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,9ca92552-f23a-41a8-a140-01abaa31c931,3196548,Sargassum,Sargassum oligocystum Mont.,Sargassum oligocystum,,Mont.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.883+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196736,3196736.0,19862079,gbif:3196736,161325829.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum pacificum,4,98,7073593.0,1182,7733,3196548,3196736.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6,3196548,Sargassum,"Sargassum pacificum Bory, 1828",Sargassum pacificum,,"Bory, 1828",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.378+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196845,3196845.0,10069752,gbif:3196845,102316806.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum palmeri,4,98,7073593.0,1182,7733,3196548,3196845.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,9ca92552-f23a-41a8-a140-01abaa31c931,3196548,Sargassum,Sargassum palmeri Grun.,Sargassum palmeri,,Grun.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.447+00:00,[],Phaeophyceae,Sargassum spp.,,,
3197122,3197122.0,10069791,gbif:3197122,161325828.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum pfeifferae,4,98,7073593.0,1182,7733,3196548,3197122.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6,3196548,Sargassum,"Sargassum pfeifferae Grunow, 1874",Sargassum pfeifferae,,"Grunow, 1874",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.274+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196709,3196709.0,84639238,gbif:3196709,187326240.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum phyllocystum,4,98,7073593.0,1182,7733,3196548,3196709.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1ec61203-14fa-4fbd-8ee5-a4a80257b45a,3196548,Sargassum,Sargassum phyllocystum C.K.Tseng & Lu,Sargassum phyllocystum,,C.K.Tseng & Lu,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.253+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196686,3196686.0,10069801,gbif:3196686,102316807.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum piluliferum,4,98,7073593.0,1182,7733,3196548,3196686.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,9ca92552-f23a-41a8-a140-01abaa31c931,3196548,Sargassum,Sargassum piluliferum,Sargassum piluliferum,,,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.441+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196575,3196575.0,10069820,gbif:3196575,131954163.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum plagiophyllum,4,98,7073593.0,1182,7733,3196548,3196575.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1ec61203-14fa-4fbd-8ee5-a4a80257b45a,3196548,Sargassum,"Sargassum plagiophyllum C.Agardh, 1824",Sargassum plagiophyllum,,"C.Agardh, 1824",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.247+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196856,3196856.0,10069827,gbif:3196856,117173618.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum platycarpum,4,98,7073593.0,1182,7733,3196548,3196856.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,aacd816d-662c-49d2-ad1a-97e66e2a2908,3196548,Sargassum,Sargassum platycarpum Mont.,Sargassum platycarpum,,Mont.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.670+00:00,[],Phaeophyceae,Sargassum spp.,,,
7858004,7858004.0,17144360,gbif:7858004,102316808.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum polyacanthum,4,98,7073593.0,1182,7733,3196548,7858004.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,9ca92552-f23a-41a8-a140-01abaa31c931,3196548,Sargassum,Sargassum polyacanthum J.Ag.,Sargassum polyacanthum,,J.Ag.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.495+00:00,[],Phaeophyceae,Sargassum spp.,,,
